"","PC1","PC2","PC3","PC4","PC5","PC6","class_match","species_match","mobility_PCA","mob_match","habitat_PCA","animal"
"43",-1.84016285425062,-0.331534712346131,0.0291278181660986,-0.000226566405411674,0.440885474284828,-0.124225891906384,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"44",-1.53227132642537,0.144075041690717,0.363513448637776,-0.100199174338176,0.0700921036326412,-0.218100224700103,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"45",-0.718095176573157,-0.972729333438394,0.222589898549669,-0.22093604725911,0.111013376161215,0.0891058882876952,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"46",-1.18125390996645,-1.03532984668859,0.309781311653907,-0.0499069784046779,0.338181783926041,0.0588467235926969,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"47",-1.26614950254656,-0.528076407265184,0.441296883288355,-0.190276593953871,0.279567750687183,-0.0547411334909092,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"48",-0.887191862814003,-0.641301589510078,-0.419201838058038,-0.186275128883234,0.211398531613081,0.0308707826371316,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"49",-1.07722423898104,-0.550393030310525,-0.0230570718694769,-0.0775170200370171,0.107845725428552,-0.00469356227339646,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"50",-0.972706204039701,-0.95613033176448,1.06454368360734,-0.513138010410662,0.523301302130504,0.164608458212544,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"51",-1.83023775653968,0.264047515069722,0.0465750284435539,-0.10988527334608,0.405154846757917,-0.172744018998842,"Mammalia","Marmota_flaviventris","semifossorial",1,"terrestrial","Marmota_flaviventris"
"52",-1.00589140643939,-0.753276335636724,1.02143024816828,-0.735706933985333,0.157090900449363,0.305982878283571,"Mammalia","Mustela_erminea","semifossorial",1,"terrestrial","Mustela_erminea"
"53",-1.22118556771816,0.137320391753717,-0.101596096304943,-0.618081653269824,0.000119213416215586,0.0900504740420926,"Mammalia","Mustela_erminea","semifossorial",1,"terrestrial","Mustela_erminea"
"54",0.380187627870685,1.8096056116932,0.44597951040699,-0.190519666046498,0.197603918201088,-0.0848145517956446,"Aves","Pernis_apivorus","volant",5,"terrestrial","Pernis_apivorus"
"55",0.247927900078635,1.54076219168506,0.338649812190428,0.127054309735057,0.0934625293830184,-0.0703042895238386,"Aves","Pernis_apivorus","volant",5,"terrestrial","Pernis_apivorus"
"56",-1.11101655540824,-1.397231423178,0.561699889903429,0.00343729296358361,0.132916215968235,-0.0973022648425707,"Mammalia","Phacochoerus_aethiopicus","terrestrial",3,"terrestrial","Phacochoerus_aethiopicus"
"57",-0.248744846181134,1.22082840448565,0.484266156969044,-1.33284522042776,-0.266869565507958,0.129685038538484,"Mammalia","Physeter_macrocephalus","pelagic",2,"marine","Physeter_macrocephalus"
"58",-1.97545562916629,-0.143647038616871,-0.300245358226332,0.577792627808114,-0.44069555075118,-0.185848705891983,"Mammalia","Lycalopex_culpaeus","terrestrial",3,"terrestrial","Lycalopex_culpaeus"
